17546,Kung Pow,Steve Oedekerk,81,"Action, Comedy"
17547,Fast Lane to Malibu,Kelley Cauthen,86,"Adventure, Comedy, Drama"
17548,Le quattro piume,Shekhar Kapur,132,"Action, Adventure, Drama"
17549,Freddy Got Fingered,Tom Green,87,Comedy
17550,L'orribile Dr. Bones,Ted Nicolaou,72,Horror
17551,The Moment After - Sparizioni misteriose,Wes Llewellyn,89,"Action, Drama, Sci-Fi"
17552,Moonstalker,Michael S. O'Rourke,92,Horror
17553,Ocean's Eleven - Fate il vostro gioco,Steven Soderbergh,116,"Crime, Thriller"
17554,Parole Violators,Patrick G. Donahue,90,"Action, Crime, Drama"
17555,The Photographer,Jeremy Stein,91,"Comedy, Drama"
17556,Yi jian zhong qing,Andrew Lau,98,Romance
17557,Slackers,Dewey Nicks,86,"Comedy, Romance"
17558,Temptations,Romy Hayes,105,"Drama, Romance"
17559,101 Ways (The Things a Girl Will Do to Keep Her Volvo),Jennifer B. Katz,100,Comedy
17560,Angels Don't Sleep Here,Paul Cade,88,Thriller
17561,The Blue Diner,Jan Egleson,100,"Comedy, Drama, Romance"
17562,Florida City,Ralph Clemente,91,"Crime, Drama, Mystery"
17563,The Gristle,David Portlock,93,"Comedy, Drama"
17564,Hardcore Poisoned Eyes,Sal Ciavarello,87,Horror
17565,Harry Potter e la pietra filosofale,Chris Columbus,152,"Adventure, Family, Fantasy"
17566,Un ragazzo tutto nuovo,Ed Decter,88,Comedy
17567,Sweetie Pie,K. Asher Levin,85,"Drama, Thriller"
17568,Bully,Larry Clark,108,"Biography, Crime, Drama"
17569,L'intrigo della collana,Charles Shyer,118,"Drama, History, Romance"
17570,"Fatti, strafatti e strafighe",Danny Leiner,83,"Comedy, Mystery, Sci-Fi"
17571,Ferite mortali,Andrzej Bartkowiak,101,"Action, Crime, Thriller"
17572,Harvard Man,James Toback,99,"Comedy, Crime, Drama"
17573,L.I.E.,Michael Cuesta,97,"Crime, Drama"
17574,Layover - Torbide ossessioni,Alan B. McElroy,95,Thriller
17575,The Legend of the Lone Ranger,George B. Seitz Jr.,74,Western
17576,Matrix Revolutions,"Lana Wachowski, Lilly Wachowski",129,"Action, Sci-Fi"
17577,Naked Wishes,Mike Sedan,99,"Comedy, Fantasy, Romance"
17578,Out of Line,Johanna Demetrakas,96,"Action, Drama, Thriller"
17579,Proximity,Scott Ziehl,100,"Action, Crime, Mystery"
17580,Piccolo dizionario amoroso,Guy Jenkin,109,"Drama, Romance"
17581,A Time for Dancing,Peter Gilbert,100,"Drama, Music"
17582,Valentine - Appuntamento con la morte,Jamie Blanks,96,"Horror, Mystery, Thriller"
17583,Waking Life,Richard Linklater,99,"Animation, Drama, Fantasy"
17584,Years of the Beast,D. Paul Thomas,98,"Horror, Sci-Fi"
17585,Cahoots,Dirk Benedict,108,Drama
17586,L'uomo che non c'era,"Joel Coen, Ethan Coen",116,"Crime, Drama"
17587,Il diario di Bridget Jones,Sharon Maguire,97,"Comedy, Drama, Romance"
17588,The Doe Boy,Randy Redroad,85,"Drama, Romance"
17589,Ides of March,Darren Doane,83,"Action, Thriller"
17590,Mercy Streets,Jon Gunn,106,"Action, Drama, Crime"
17591,Murderlust,Donald M. Jones,90,"Horror, Thriller"
17592,Pursuit of Happiness,John Putch,93,"Comedy, Romance"
17593,Un giorno rosso sangue,Scott Reynolds,98,"Action, Mystery, Thriller"
17594,Speaking of Sex,John McNaughton,97,"Comedy, Romance"
17595,Stuart Little 2,Rob Minkoff,77,"Animation, Adventure, Comedy"
17596,Kill Me Later,Dana Lustig,89,"Crime, Drama, Thriller"
17597,To End All Wars: Fight for Freedom,David L. Cunningham,125,"Action, Drama, War"
17598,Voyeur.com,Serge Rodnunsky,95,Horror
17599,How It All Went Down,Silvio Pollio,93,"Crime, Drama, Thriller"
17600,Wet Hot American Summer,David Wain,97,"Comedy, Romance"
17601,40 giorni & 40 notti,Michael Lehmann,96,"Comedy, Romance"
17602,The American Astronaut,Cory McAbee,91,"Musical, Comedy, Sci-Fi"
17603,The Elite,Terry Cunningham,99,"Action, Crime, Thriller"
17604,The Final Curtain,Patrick Harkins,85,Drama
17605,Firetrap - Incubo di fuoco,Harris Done,97,"Action, Crime"
17606,Posta del cuore,Steve Rash,93,"Comedy, Romance"
17607,Gli ultimi fuorilegge,Les Mayfield,94,"Action, Western"
17608,Never Again,Eric Schaeffer,98,"Comedy, Romance"
17609,Night Screams: Ospiti in Trappola,Allen Plone,88,Horror
17610,Night Vision,Michael Krueger,102,Horror
17611,Smoke n Lightnin,,82,Action
17612,Codice: Swordfish,Dominic Sena,99,"Action, Crime, Thriller"
17613,Baby Bedlam,Eric Hendershot,86,"Family, Adventure, Comedy"
17614,Campfire Stories,"Bob Cea, Andrzej Krakowski",95,"Crime, Horror, Drama"
17615,Funny Money,Leslie Greif,98,Comedy
17616,The Passion of Martin,Alexander Payne,49,Comedy
17617,Pavilion of Women,Ho Yim,116,"Drama, Romance, War"
17618,Prison Girls,Tom DeSimone,93,"Crime, Drama"
17619,The Secret Life: Jeffrey Dahmer,David R. Bowen,99,"Biography, Crime, Drama"
17620,Sexbomb,Jeff Broadstreet,86,"Comedy, Horror"
17621,Soultangler,Pat Bishow,90,Horror
17622,Horror 101,James Glenn Dudelson,89,Horror
17623,Qualcuno come te,Tony Goldwyn,97,"Comedy, Romance"
17624,L'ultimo treno,Yurek Bogayevicz,95,"Crime, Drama, Romance"
17625,The Enemy,Tom Kinninmont,94,"Action, Crime, Thriller"
17626,The Fluffer,"Richard Glatzer, Wash Westmoreland",95,"Drama, Comedy, Romance"
17627,The Force on Thunder Mountain,Peter B. Good,93,"Drama, Sci-Fi"
17628,Desert Vampires,J.S. Cardone,90,"Action, Horror, Thriller"
17629,Invincibile,Werner Herzog,133,"Drama, War"
17630,The Next Big Thing,P.J. Posner,87,"Comedy, Romance, Drama"
17631,P.S. Your Cat Is Dead!,Steve Guttenberg,92,Comedy
17632,Fashion Crimes,Michael Rymer,106,Drama
17633,Runaway Nightmare,Mike Cartel,105,"Action, Comedy, Horror"
17634,Just a Kiss,Fisher Stevens,89,"Comedy, Drama, Romance"
17635,Things Behind the Sun,Allison Anders,120,"Drama, Music"
17636,Cruel Game,Masashi Nagadoi,84,"Drama, Romance"
17637,Windtalkers,John Woo,134,"Action, Drama, War"
17638,Witchcraft,Rob Spera,95,Horror
17639,XX/XY,Austin Chick,91,"Drama, Romance"
17640,Jack the Dog,Bobby Roth,85,"Comedy, Drama"
17641,I 13 spettri,Steve Beck,91,"Fantasy, Horror"
17642,Le avventure di Joe Dirt,Dennie Gordon,91,"Adventure, Comedy, Drama"
17643,F.A.R.T. the movie,Matt Berman,89,Comedy
17644,Il monaco,Paul Hunter,104,"Action, Comedy, Fantasy"
17645,Montecristo,Kevin Reynolds,131,"Action, Adventure, Drama"
17646,Devil's Prey,Bradford May,88,"Horror, Thriller"
17647,Extremedays,Eric Hannah,93,"Action, Adventure, Comedy"
17648,Killer Instinct,Ken Barbet,88,"Horror, Thriller"
17649,Lift,"DeMane Davis, Khari Streeter",85,"Crime, Drama"
17650,Maze,Rob Morrow,97,"Drama, Romance"
17651,Nailed,Joel Silverman,90,"Drama, Romance"
17652,Oliver Twisted,Dean Gates,90,Horror
17653,Lucky Break,Peter Cattaneo,107,"Comedy, Crime, Romance"
17654,The Pornographer: A Love Story,Alan Wade,81,Drama
17655,Alex in Wonder,Drew Ann Rosenberg,96,"Comedy, Drama"
17656,Shredder Orpheus,Robert McGinley,88,Horror
17657,The 24th Day,Tony Piccirillo,92,Thriller
17658,Big trouble - Una valigia piena di guai,Barry Sonnenfeld,85,"Comedy, Crime, Thriller"
17659,D'Artagnan,Peter Hyams,104,"Action, Adventure, Romance"
17660,Donnie Darko,Richard Kelly,113,"Drama, Mystery, Sci-Fi"
17661,Dummy,Greg Pritikin,91,"Comedy, Drama, Romance"
17662,Focus,Neal Slavin,106,"Drama, Romance"
17663,Heaven,Tom Tykwer,97,"Crime, Drama, Romance"
17664,Julie Walking Home,Agnieszka Holland,118,"Drama, Romance"
17665,Raging Hormones,Michael Dugan,93,Comedy
17666,King Rikki,James Gavin Bedford,91,Drama
17667,Rollerball,John McTiernan,98,"Action, Sci-Fi, Sport"
17668,I gattoni,Gregory Poirier,95,Comedy
17669,The Meeksville Ghost,David Lister,95,"Adventure, Fantasy, Western"
17670,Prima che sia notte,Julian Schnabel,133,"Biography, Drama, Romance"
17671,The Believer,Henry Bean,98,Drama
17672,The Code Conspiracy,Hank Whetstone,97,"Action, Mystery, Thriller"
17673,Down: Discesa infernale,Dick Maas,111,"Action, Horror, Mystery"
17674,In the Bedroom,Todd Field,131,"Crime, Drama"
17675,The Specialist,Ric Roman Waugh,105,"Drama, Thriller"
17676,Juwanna Mann,Jesse Vaughan,91,"Comedy, Drama, Romance"
17677,The Medicine Show,Wendell Morris,102,"Comedy, Drama, Romance"
17678,Spring Night Summer Night,Joseph L. Anderson,82,Drama
17679,Pretty Princess,Garry Marshall,111,"Comedy, Family, Romance"
17680,Super Troopers,Jay Chandrasekhar,100,"Comedy, Crime, Mystery"
17681,Women in Film,Bruce Wagner,89,"Comedy, Drama"
17682,Manna from Heaven,"Gabrielle Burton, Maria Burton",119,Comedy
17683,Message in a Cell Phone,Eric Hendershot,85,Family
17684,No Such Thing,Hal Hartley,102,"Comedy, Drama, Fantasy"
17685,Terrorgram,Stephen M. Kienzle,88,Horror
17686,Hard Cash,Predrag Antonijevic,116,"Action, Crime, Thriller"
17687,3 A.M. - Omicidi nella Notte,Lee Davis,92,"Crime, Mystery, Romance"
17688,Crash Point Zero,Jim Wynorski,93,"Action, Adventure, Drama"
17689,Plan B,Greg Yaitanes,98,"Comedy, Crime, Drama"
17690,Shelter in the Storm,David Klass,90,"Drama, Family"
17691,The Suicide Club,Rachel Samuels,89,Drama
17692,The Undertaker,"Frank Avianca, Steve Bono",89,Horror
17693,A Chronicle of Corpses,Andrew Repasky McElhinney,83,"Drama, Horror"
17694,Unico testimone,Harold Becker,89,"Crime, Mystery, Thriller"
17695,Escape from Cuba,Tom Logan,97,"Drama, Action"
17696,Family Reunion,Michael Hawes,88,Horror
17697,Double Deception,Shundo Ohkawa,87,"Action, Thriller"
17698,Foodfight!,Lawrence Kasanoff,91,"Animation, Action, Adventure"
17699,The Girl,Sande Zeig,84,"Drama, Mystery, Romance"
17700,Nobody Needs to Know,Azazel Jacobs,96,Drama
17701,Preston Tylk,Jon Bokenkamp,93,"Mystery, Thriller"
17702,The Trip,Miles Swain,95,"Comedy, Drama, Romance"
17703,Storytelling,Todd Solondz,87,"Comedy, Drama, Romance"
17704,All Over the Guy,Julie Davis,95,"Comedy, Romance"
17705,Crazy/Beautiful,John Stockwell,99,"Drama, Romance"
17706,The Brothers,Gary Hardwick,106,"Comedy, Drama"
17707,Teddy Bears' Picnic,Harry Shearer,80,Comedy
17708,Cheats,Andrew Gurland,86,Comedy
17709,Corky Romano - Agente di seconda mano,Rob Pritts,86,"Comedy, Crime"
17710,I segreti del lago,"Scott McGehee, David Siegel",101,"Crime, Drama, Mystery"
17711,Double Whammy,Tom DiCillo,93,"Comedy, Crime, Drama"
17712,L'altro lato del paradiso,Mitch Davis,113,"Adventure, Biography, Drama"
17713,Killing Me Softly - Uccidimi dolcemente,Kaige Chen,100,"Drama, Mystery, Romance"
17714,L.A.P.D. Linea spezzata,Ed Anders,94,"Crime, Drama, Action"
17715,La rivincita delle bionde,Robert Luketic,96,"Comedy, Romance"
17716,New Alcatraz,Phillip J. Roth,96,"Action, Horror, Sci-Fi"
17717,Night at the Golden Eagle,Adam Rifkin,87,Drama
17718,Way Off Broadway,Dan Kay,87,Drama
17719,Out of the Black,Karl Kozak,106,"Drama, Mystery, Thriller"
17720,Rat Race,Jerry Zucker,112,"Action, Adventure, Comedy"
17721,Ritual,Avi Nesher,99,Horror
17722,The Search for John Gissing,Mike Binder,91,Comedy
17723,Spot,John Whitesell,94,"Action, Comedy, Crime"
17724,Unfaithful - L'amore infedele,Adrian Lyne,124,"Drama, Romance, Thriller"
17725,Carnivore,"Joseph Kurtz, Kenneth Mader",80,"Horror, Sci-Fi"
17726,Contenders serie 7,Daniel Minahan,86,"Comedy, Thriller"
17727,Double Bang,Heywood Gould,104,"Action, Crime, Drama"
17728,Evolution,Ivan Reitman,101,"Comedy, Sci-Fi"
17729,Glory Days,David Jamison,65,"Action, Drama, Family"
17730,Gypsy 83,Todd Stephens,94,"Drama, Romance"
17731,Sotto corte marziale,Gregory Hoblit,125,"Drama, War"
17732,Come farsi lasciare in 10 giorni,Donald Petrie,116,"Comedy, Romance"
17733,John Q,Nick Cassavetes,116,"Crime, Drama, Thriller"
17734,Jumping for Joy,Timothy J. Nelson,94,"Comedy, Drama, Family"
17735,Larceny,Irving Schwartz,101,Comedy
17736,No More Excuses,Robert Downey Sr.,62,Comedy
17737,Nowhere in Sight,Douglas Jackson,93,Thriller
17738,The Remnant,Rick Jordan,106,"Horror, Sci-Fi, Thriller"
17739,Rennie's Landing,Marc Fusco,103,Drama
17740,Stageghost,Stephen Furst,104,"Thriller, Western"
17741,An American Vampire Story,Luis Esteban,99,"Comedy, Horror"
17742,Dreaming of Julia,Juan Gerard,109,"Drama, Comedy"
17743,La casa dei 1000 corpi,Rob Zombie,89,Horror
17744,In Memory of My Father,Chris Jaymes,96,"Comedy, Drama"
17745,No Place Like Home,Craig Clyde,85,Family
17746,Pretty Cool,Rolfe Kanefsky,92,"Comedy, Sci-Fi"
17747,Natale in affitto,Mike Mitchell,91,"Comedy, Romance"
17748,An American Reunion,Jim Fitzpatrick,93,"Comedy, Drama, Romance"
17749,Un amore a 5 stelle,Wayne Wang,105,"Comedy, Drama, Romance"
17750,All the Queen's Men,Stefan Ruzowitzky,99,"Action, Comedy, Drama"
17751,La valle del silenzio,Terry Green,92,"Comedy, Drama, Mystery"
17752,Beeper,Jack Sholder,100,"Thriller, Crime"
17753,La zona grigia,Tim Blake Nelson,108,"Drama, History, War"
17754,Cuori in Atlantide,Scott Hicks,101,"Drama, Mystery"
17755,Il colpo,David Mamet,109,"Action, Crime, Drama"
17756,Manic,Jordan Melamed,100,Drama
17757,American Pie 2,J.B. Rogers,108,Comedy
17758,Down 'n Dirty,Fred Williamson,102,"Crime, Drama"
17759,Eban and Charley,James Bolton,86,"Drama, Romance"
17760,My Best Friend's Wife,Doug Finelli,85,"Comedy, Drama"
17761,Hick Trek: The Moovie,"John Schuermann, Pete Schuermann",60,"Comedy, Sci-Fi"
17762,High Heels and Low Lifes,Mel Smith,86,"Action, Comedy, Drama"
17763,No Turning Back,"Julia Montejo, Jesus Nebot",98,"Action, Adventure, Drama"
17764,Scandal: On the Other Side,Fred Olen Ray,85,"Drama, Comedy"
17765,Il pianista,Roman Polanski,150,"Biography, Drama, Music"
17766,Sex Files: Pleasureville,Marcy Ronen,79,Sci-Fi
17767,Il regno del fuoco,Rob Bowman,101,"Action, Adventure, Fantasy"
17768,Revolution #9,Tim McCann,90,Thriller
17769,Shoot or Be Shot,J. Randall Argue,90,Comedy
17770,Sideshow,Fred Olen Ray,90,Horror
17771,Star Trek - La nemesi,Stuart Baird,116,"Action, Adventure, Sci-Fi"
17772,Out Cold,"Brendan Malloy, Emmett Malloy",89,"Comedy, Sport"
17773,The Anniversary Party,"Alan Cumming, Jennifer Jason Leigh",115,"Comedy, Drama, Romance"
17774,CQ,Roman Coppola,88,"Drama, Comedy, Sci-Fi"
17775,Olive Juice,Ken Hastings,88,"Comedy, Romance"
17776,One Eyed King - La tana del diavolo,Bobby Moresco,105,"Crime, Drama, Thriller"
17777,Pick-up,Bernard Hirschenson,80,Drama
17778,The Point Man - Creato per uccidere,John Glen,100,"Action, Drama"
17779,China: The Panda Adventure,Robert M. Young,48,Drama
17780,Lansdown,Tom Zuber,80,"Thriller, Comedy"
17781,Tortilla Soup,Maria Ripoll,102,"Comedy, Romance, Drama"
17782,Wishcraft,"Danny Graves, Richard Wenk",102,Horror
17783,Angels Crest,J. Michael Couto,87,Thriller
17784,Animal,Luke Greenfield,84,"Comedy, Sci-Fi"
17785,Baby Boy,John Singleton,130,"Crime, Drama, Romance"
17786,Return to Babylon,Alex Monty Canawati,75,"Biography, Comedy, Drama"
17787,Hostile Environment,David A. Prior,96,"Action, Sci-Fi"
17788,A Little Inside,Kara Harshbarger,95,"Comedy, Drama, Family"
17789,Il mistero di Loch Ness,Chuck Comisky,96,"Action, Adventure, Fantasy"
17790,Possession - Una storia romantica,Neil LaBute,102,"Drama, Mystery, Romance"
17791,Road to Redemption,Robert Vernon,89,"Action, Comedy, Drama"
17792,La sicurezza degli oggetti,Rose Troche,121,Drama
17793,Pretty When You Cry,Jack N. Green,90,"Thriller, Crime, Drama"
17794,Sex Files: Sexually Bewitched,Melissa Monet,80,"Fantasy, Romance"
17795,Amore a prima svista,"Bobby Farrelly, Peter Farrelly",114,"Comedy, Drama, Fantasy"
17796,Tutta colpa dell'amore - Sweet home Alabama,Andy Tennant,108,"Comedy, Romance"
17797,La maledizione dello scorpione di giada,Woody Allen,103,"Comedy, Crime, Mystery"
17798,Zombie Cult Massacre,Jeff Dunn,66,"Action, Horror, Thriller"
17799,Kept,"George Santo Pietro, Fred Olen Ray",98,"Drama, Thriller"
17800,Killers,Mike Mendez,97,"Horror, Mystery, Thriller"
17801,Purpose,Alan Ari Lazar,96,Drama
17802,Era mio padre,Sam Mendes,117,"Crime, Drama, Thriller"
17803,S.W.A.T. - Squadra speciale anticrimine,Clark Johnson,117,"Action, Adventure, Crime"
17804,I bagni del sabato notte,David Buckley,86,"Comedy, Drama"
17805,Scary Movie 2,Keenen Ivory Wayans,83,"Comedy, Horror"
17806,A proposito di Schmidt,Alexander Payne,125,"Comedy, Drama"
17807,Crocodile 2: Death Swamp,Gary Jones,89,"Action, Adventure, Horror"
17808,Cursed - Il maleficio,Wes Craven,97,"Comedy, Horror"
17809,Kangaroo Jack - Prendi i soldi e salta,David McNally,89,"Action, Adventure, Comedy"
17810,Good Neighbor,Todd Turner,86,Thriller
17811,Heart of Stone,Dale Trevillion,90,"Drama, Thriller"
17812,High crimes - Crimini di stato,Carl Franklin,115,"Crime, Drama, Mystery"
17813,Panic Room,David Fincher,112,"Crime, Drama, Thriller"
17814,Pootie Tang,Louis C.K.,81,"Action, Adventure, Comedy"
17815,The Quiet American,Phillip Noyce,101,"Drama, Romance, Thriller"
17816,Run Ronnie Run,Troy Miller,86,Comedy
17817,S1m0ne,Andrew Niccol,117,"Comedy, Drama, Sci-Fi"
17818,The Testaments: Of One Fold and One Shepherd,Kieth Merrill,67,Drama
17819,Lovely & Amazing,Nicole Holofcener,91,"Comedy, Drama, Romance"
17820,The Bourne Identity,Doug Liman,119,"Action, Mystery, Thriller"
17821,Bubble Boy,Blair Hayes,84,"Adventure, Comedy, Romance"
17822,One Week,Carl Seaton,97,"Drama, Romance"
17823,The Perfect You,Matthew Miller,90,"Comedy, Romance"
17824,The Unsaid - Sotto silenzio,Tom McLoughlin,111,"Crime, Drama, Mystery"
17825,Swimming Upstream,Robert J. Emery,105,Drama
17826,Ordinary Sinner,John Henry Davis,91,"Drama, Romance"
17827,Blind Obsession,Robert Malenfant,90,"Drama, Thriller"
17828,Il segno della libellula - Dragonfly,Tom Shadyac,104,"Drama, Fantasy, Mystery"
17829,Ghost Rider,Mark Steven Johnson,110,"Action, Fantasy, Thriller"
17830,Knight Club,Russell Gannon,90,"Action, Drama, Thriller"
17831,Il mio grosso grasso matrimonio greco,Joel Zwick,95,"Comedy, Drama, Romance"
17832,Saldato,Charles Stone III,97,"Action, Crime, Drama"
17833,Pendulum,James D. Deck,95,"Crime, Mystery, Thriller"
17834,The Poor & Hungry,Craig Brewer,118,Drama
17835,Returning Mickey Stern,Michael Prywes,92,Comedy
17836,Perfect Opposites,Matt Cooper,99,"Drama, Romance"
17837,Tortured Females,Arch Hudson,62,"Crime, Horror"
17838,Vanilla Sky,Cameron Crowe,136,"Fantasy, Mystery, Romance"
17839,.45,Gary Lennon,101,"Crime, Drama, Thriller"
17840,Digimon - Il film,"Mamoru Hosoda, Shigeyasu Yamauchi",82,"Animation, Action, Adventure"
17841,Night Class,Sheldon Wilson,90,"Crime, Thriller"
17842,Repli-Kate,Frank Longo,96,"Comedy, Sci-Fi"
17843,Truckin' Man,Will Zens,81,"Action, Drama"
17844,Up Against Amanda,Michael Rissi,102,"Drama, Thriller"
17845,"Ali Zaoua, prince de la rue",Nabil Ayouch,99,"Drama, Crime"
17846,Hometown Legend,James Anderson,120,"Drama, Family, Sport"
17847,Big Bad Love,Arliss Howard,111,"Comedy, Drama, Romance"
17848,Don't Say a Word,Gary Fleder,113,"Drama, Mystery, Thriller"
17849,A Gentleman's Game,J. Mills Goodloe,112,"Drama, Sport"
17850,The Price of Air,Josh Evans,88,"Action, Crime, Drama"
17851,Tutta colpa di Sara,Reginald Hudlin,99,"Comedy, Romance"
17852,Jay & Silent Bob... Fermate Hollywood!,Kevin Smith,104,Comedy
17853,Apartheid Slave-Women's Justice,Ted V. Mikels,83,Drama
17854,Blood Voyage,Frank Mitchell,80,"Crime, Thriller, Horror"
17855,Dirt,"Michael Covert, Tracy Fraim",102,"Comedy, Crime"
17856,Jackpot,Michael Polish,97,"Drama, Comedy"
17857,Session 9,Brad Anderson,100,"Horror, Mystery"
17858,Winter Break,Marni Banack,92,"Comedy, Drama"
17859,Sex Files: Alien Erotica II,Mark Delaroy,80,"Romance, Sci-Fi"
17860,Fatty Drives the Bus,Mick Napier,82,"Comedy, Fantasy"
17861,George Washington,David Gordon Green,89,Drama
17862,Carman: The Champion,Lee Stanley,82,"Action, Drama, Sport"
17863,Thug Life,Greg Carter,90,"Action, Crime"
17864,World Traveler,Bart Freundlich,103,Drama
17865,Patto con il Diavolo,Alec Baldwin,106,"Comedy, Drama, Fantasy"
17866,Going Greek,Justin Zackham,90,"Comedy, Drama, Romance"
17867,Jeepers Creepers - Il canto del diavolo,Victor Salva,90,"Horror, Mystery"
17868,Lipgloss Explosion!,Chris Morrissey,106,"Comedy, Sci-Fi"
17869,Hard Attraction,Peter Sehr,104,"Drama, Crime, Romance"
17870,2012 - L'avvento del male,Brian Trenchard-Smith,104,"Action, Adventure, Fantasy"
17871,Le ragazze dei quartieri alti,Boaz Yakin,92,"Comedy, Drama, Romance"
17872,The Scarecrow,"Brian Nissen, Richard Rich",81,"Animation, Family, Fantasy"
17873,Una hostess tra le nuvole,Bruno Barreto,87,"Comedy, Romance"
17874,2001 Maniacs,Tim Sullivan,87,"Comedy, Horror"
17875,American Chai,Anurag Mehta,92,"Comedy, Drama"
17876,Ancient Warriors,Walter von Huene,99,Action
17877,Basic,John McTiernan,98,"Action, Crime, Drama"
17878,Black Mask 2: City of Masks,Hark Tsui,102,"Action, Drama, Sci-Fi"
17879,Prova a prendermi,Steven Spielberg,141,"Biography, Crime, Drama"
17880,Ipotesi di reato,Roger Michell,98,"Drama, Thriller"
